business_id,county,sector,business_age_months,employees,monthly_revenue_kes,monthly_expenses_kes,total_assets_kes,total_liabilities_kes,loan_amount_kes,mpesa_volume_kes,expense_ratio,debt_to_asset_ratio,age_risk_factor,mpesa_dependency,distress_label
MSME_02364,Meru,Construction,32,2,162148.19,185177.49,325265.71,106146.56,44537.33,143550.89,1.14201921082677,0.3263369928019993,0.030303030303030304,0.8853013080114678,1
MSME_02365,Kisumu,Services,11,10,24935.57,21354.28,1115532.86,851203.64,48865.29,16675.12,0.8563439157831249,0.7630459912709417,0.08333333333333333,0.6687014292663345,1
MSME_02366,Kisumu,Transport,45,5,367138.4,371695.18,565944.87,464602.67,53072.51,254825.72,1.0124088561456492,0.8209312844707215,0.021739130434782608,0.6940843723119883,1
MSME_02367,Meru,Food Services,89,10,43009.65,30002.54,538801.2,409383.87,28588.35,25705.31,0.69756072042622,0.759803634803273,0.011111111111111112,0.5976498843890989,0
MSME_02368,Nakuru,Construction,33,1,11464.33,6963.44,980178.88,213885.08,237225.87,7963.48,0.6073475425478376,0.2182100289591743,0.029411764705882353,0.6945705008054718,0
MSME_02369,Thika,Transport,102,1,22713.37,18844.36,282682.69,254248.8,0.0,14165.77,0.8296228334750205,0.8994109281649747,0.009708737864077669,0.6236479374070247,1
MSME_02370,Nairobi,Agriculture,41,15,127838.54,123506.82,107543.27,68582.96,0.0,73979.8,0.96610813837409,0.6377184019195072,0.023809523809523808,0.5786926329678596,1
MSME_02371,Mombasa,Agriculture,8,2,160573.62,141084.68,385254.73,195915.47,44586.27,91737.42,0.878623782513077,0.5085335654838931,0.1111111111111111,0.5713070969746028,1
MSME_02372,Kisumu,Digital Commerce,11,1,32447.0,35359.33,3008814.45,2599233.95,64678.7,27548.84,1.089722941321499,0.8638728407220855,0.08333333333333333,0.8490150394477317,1
MSME_02373,Mombasa,Agriculture,86,5,45597.66,38242.24,571503.16,430858.7,95997.8,25198.45,0.8386702591698966,0.7539029987113305,0.011494252873563218,0.5526138268098229,1
MSME_02374,Kakamega,Digital Commerce,51,10,132181.48,101918.73,709352.04,463486.67,251510.96,102733.5,0.7710456786708797,0.6533935062856712,0.019230769230769232,0.7772096574372034,0
MSME_02375,Kisumu,Manufacturing,88,10,352296.26,388874.04,1888284.61,1455334.56,107810.72,202699.61,1.103823628943353,0.7707173916344149,0.011235955056179775,0.5753652753359477,1
MSME_02376,Eldoret,Digital Commerce,41,2,39732.22,32729.07,107302.11,43819.31,0.0,34846.26,0.8237205542364802,0.4083694312308376,0.023809523809523808,0.8770056894457585,0
MSME_02377,Nairobi,Construction,17,10,194692.23,145689.43,1235429.21,800003.12,0.0,121392.59,0.7483024961884909,0.6475502327241941,0.05555555555555555,0.6235069909724134,0
MSME_02378,Nairobi,Agriculture,76,1,23419.15,15309.42,5410349.21,1365918.48,119444.32,12182.69,0.6536858218243692,0.2524639675774334,0.012987012987012988,0.5201798451333574,0
MSME_02379,Nyeri,Retail,46,1,182752.62,189390.26,814098.97,724874.14,0.0,128554.21,1.03631468421802,0.8903994186365097,0.02127659574468085,0.703429075714068,1
MSME_02380,Meru,Manufacturing,32,3,283733.89,298998.86,72578.59,41455.83,11169.4,269521.29,1.0537965915999967,0.571177516985147,0.030303030303030304,0.9499053500258638,1
MSME_02381,Meru,Agriculture,79,1,225078.97,139169.43,665524.44,500068.27,0.0,194898.51,0.6183110385166658,0.7513886621674448,0.0125,0.8659078371122939,0
MSME_02382,Nyeri,Manufacturing,80,2,360193.9,287166.42,1517023.24,646057.58,224067.92,272529.23,0.7972528761512169,0.42587162615147134,0.012345679012345678,0.756616015385004,0
MSME_02383,Mombasa,Retail,54,3,336967.71,341156.91,834417.74,589825.75,0.0,197209.5,1.0124290471955095,0.7068702100338734,0.01818181818181818,0.585245733943665,1
MSME_02384,Nyeri,Services,86,2,844864.73,946679.39,1011497.98,414621.03,0.0,467106.5,1.120508687220631,0.409907511720872,0.011494252873563218,0.5528766091624997,1
MSME_02385,Meru,Digital Commerce,92,1,148541.32,119991.69,1168383.3,668320.0,91073.93,130322.39,0.8077946406115105,0.5720035779323634,0.010752688172043012,0.8773418242020186,0
MSME_02386,Nyeri,Services,20,1,847368.87,914844.33,238305.4,172177.52,0.0,724049.87,1.079628108561377,0.7225048089350516,0.047619047619047616,0.8544673295971688,1
MSME_02387,Mombasa,Agriculture,33,2,51839.15,42329.06,276867.87,53485.09,0.0,36701.33,0.8165304305639547,0.19317841691628243,0.029411764705882353,0.7079711382007962,0
MSME_02388,Nyeri,Construction,74,2,108516.58,75822.93,468095.5,180417.43,4335.57,74836.76,0.6987156366737997,0.3854278551537984,0.013333333333333334,0.6896279847007277,0
MSME_02389,Nakuru,Digital Commerce,40,5,118776.26,71490.88,1168472.59,626242.37,55539.29,99404.18,0.6018902944890293,0.535949100912071,0.024390243902439025,0.836895715560369,0
MSME_02390,Machakos,Agriculture,32,5,46967.71,36709.94,175097.82,64295.6,0.0,34813.26,0.7815828878417143,0.36719607819173194,0.030303030303030304,0.741201110271072,0
MSME_02391,Kisumu,Retail,114,2,12573.43,10161.36,8602856.12,2988062.6,0.0,8573.52,0.8080970668252955,0.34733374718653937,0.008695652173913044,0.6818217605092239,0
MSME_02392,Eldoret,Agriculture,97,10,317838.4,355920.09,39811.4,12951.89,81884.12,194922.15,1.119811105860381,0.3253230149400689,0.01020408163265306,0.6132724577255053,1
MSME_02393,Kisumu,Retail,2,1,52578.67,37506.4,94082.77,26553.31,17927.62,29189.24,0.7133251311771261,0.28223050585664244,0.3333333333333333,0.5551430809664648,0
MSME_02394,Nyeri,Services,97,1,89247.71,72310.89,1417502.05,1104409.37,276117.01,68511.63,0.810217761130665,0.7791230995940363,0.01020408163265306,0.7676484063467136,1
MSME_02395,Kisumu,Services,33,10,649907.46,398935.8,1278321.3,1072449.32,0.0,566538.62,0.6138338313060273,0.8389506464840675,0.029411764705882353,0.8717206420116458,0
MSME_02396,Kakamega,Agriculture,105,2,236117.56,240827.36,668742.04,441460.4,2789.36,197342.9,1.0199425237897435,0.6601345712697062,0.009433962264150943,0.8357788561814031,1
MSME_02397,Eldoret,Agriculture,77,50,759344.97,837806.32,1642022.31,203610.13,0.0,617608.15,1.1033262216430806,0.12399953688842578,0.01282051282051282,0.8133422371359922,0
MSME_02398,Nairobi,Transport,30,2,150321.41,109855.09,1441568.52,1050884.07,0.0,137992.57,0.7307964926852889,0.7289860498715317,0.03225806451612903,0.917977366115937,0
MSME_02399,Nakuru,Manufacturing,33,5,232232.13,194133.82,729486.6,383383.05,0.0,157344.82,0.8359436915826781,0.5255511539880869,0.029411764705882353,0.6775296013966655,0
MSME_02400,Thika,Food Services,77,2,104749.64,69884.97,1006393.83,711005.23,0.0,58842.89,0.6671555419613665,0.7064873634138205,0.01282051282051282,0.5617425344608873,1
MSME_02401,Mombasa,Transport,116,2,57028.34,48545.92,16832.58,7572.48,5022.03,31130.46,0.8512446400396708,0.4498437052605565,0.008547008547008548,0.5458674429688297,0
MSME_02402,Thika,Transport,26,2,231374.52,155793.34,621691.74,82700.87,0.0,215121.72,0.6733354505264861,0.13302531086336958,0.037037037037037035,0.9297514274630264,0
MSME_02403,Kakamega,Manufacturing,22,5,86171.85,76506.96,688842.66,444576.29,9222.78,65924.39,0.8878313761236863,0.6453950523403235,0.043478260869565216,0.7650250629983805,1
MSME_02404,Nyeri,Transport,103,2,253855.88,254882.0,7241909.64,3297261.69,48649.19,219549.02,1.0040381808836538,0.4553027307169314,0.009615384615384616,0.8648535347948813,0
MSME_02405,Machakos,Retail,66,25,75322.26,68116.82,270814.22,216444.15,0.0,55813.94,0.9043264988796291,0.7992318526263037,0.014925373134328358,0.7409920919514106,1
MSME_02406,Kisumu,Transport,38,1,111816.76,82170.87,698689.32,482452.21,11629.03,75959.64,0.7348642111950732,0.690509366152375,0.02564102564102564,0.6793164162830664,1
MSME_02407,Kakamega,Food Services,103,1,121141.86,96257.84,4026311.39,1560797.19,24550.69,71488.4,0.7945812076749715,0.38764930259174446,0.009615384615384616,0.5901164955161203,0
MSME_02408,Kisumu,Retail,90,2,391196.4,372111.89,1428499.7,970330.66,205961.0,346358.94,0.9512125847462176,0.6792650924147255,0.01098901098901099,0.8853814979342909,1
MSME_02409,Eldoret,Construction,46,3,87173.12,80579.82,751779.17,373007.92,0.0,46078.13,0.9243548429281536,0.49616621305667047,0.02127659574468085,0.5285757974958623,1
MSME_02410,Kisumu,Manufacturing,114,10,436694.93,294867.83,2314687.0,600788.96,0.0,395254.67,0.6752245893383985,0.25955505018386926,0.008695652173913044,0.905102710712234,0
MSME_02411,Meru,Manufacturing,15,2,53914.15,57403.59,281737.91,122812.11,0.0,31930.97,1.06470240739384,0.4359075216128295,0.0625,0.5922448514007659,1
MSME_02412,Nyeri,Manufacturing,98,3,174530.99,150332.95,5782636.74,1607861.66,6688.34,88014.05,0.8613489710396359,0.27804986794832487,0.010101010101010102,0.5042860624003658,0
MSME_02413,Eldoret,Services,106,2,66996.75,46181.07,1576936.42,163971.77,0.0,36630.72,0.6892928493867332,0.10398115227679738,0.009345794392523364,0.5467455250362886,0
MSME_02414,Eldoret,Retail,119,3,406665.32,271471.3,103657.09,30831.41,22120.76,365014.22,0.6675529461107081,0.2974337072967484,0.008333333333333333,0.8975767159670365,0
MSME_02415,Nairobi,Manufacturing,44,15,58767.04,66468.66,352832.17,94423.91,0.0,31332.72,1.1310341471316723,0.26761630716295753,0.022222222222222223,0.533159179717411,0
MSME_02416,Meru,Manufacturing,49,1,65073.15,49120.1,54773.43,5667.38,69199.29,42939.06,0.7548327561712292,0.10346762166215148,0.02,0.6598481885664277,0
MSME_02417,Mombasa,Food Services,104,2,37937.58,41720.96,1895371.98,1378201.34,20226.29,23242.17,1.0996974583656003,0.7271399110058011,0.009523809523809525,0.612626250112682,1
MSME_02418,Nyeri,Agriculture,75,50,147715.09,121986.36,1434334.01,231771.09,0.0,76307.34,0.8258163345645014,0.16158783574556965,0.013157894736842105,0.5165810982405505,0
MSME_02419,Nyeri,Services,61,10,240637.93,195459.79,419856.91,192818.14,39623.53,177869.95,0.8122534038860629,0.4592461768792209,0.016129032258064516,0.7391570017370008,0
MSME_02420,Mombasa,Digital Commerce,67,3,216020.63,212890.69,3079964.14,1337648.57,128299.72,205057.54,0.9855063587845346,0.4343063993250261,0.014705882352941176,0.9492454065826649,0
MSME_02421,Machakos,Construction,6,2,115354.13,69839.52,659848.78,161746.42,22184.84,101956.14,0.6054305517231874,0.24512612552511573,0.14285714285714285,0.8838457379398731,0
MSME_02422,Machakos,Agriculture,9,1,68834.4,54100.34,16988758.44,14839592.24,11404.78,39648.73,0.7859377587694704,0.8734947535404033,0.1,0.5759933115809599,1
MSME_02423,Meru,Agriculture,6,2,100843.0,77291.64,172936.12,100819.49,2452.9,90551.19,0.766447582404506,0.5829835144704619,0.14285714285714285,0.8979333425885526,0
MSME_02424,Mombasa,Manufacturing,73,10,104764.52,112878.95,1575412.92,1182836.46,6373.76,73681.63,1.0774437047608794,0.7508099585663176,0.013513513513513514,0.7033003797432591,1
MSME_02425,Nairobi,Retail,103,3,171546.63,152851.13,452760.16,224982.16,20356.42,106867.16,0.8910127758687194,0.4969113516715966,0.009615384615384616,0.6229591163690225,1
MSME_02426,Meru,Services,95,1,160147.86,128200.54,323692.99,219544.62,0.0,126218.56,0.8005086018095914,0.6782474398119038,0.010416666666666666,0.7881327410010912,1
MSME_02427,Kisumu,Manufacturing,32,1,758971.17,566453.29,592628.73,519038.09,0.0,453494.89,0.7463426359888795,0.8758218896645634,0.030303030303030304,0.5975118824185609,1
MSME_02428,Kakamega,Agriculture,41,1,138640.02,128211.57,1133026.15,429104.57,0.0,124199.73,0.9247737069447413,0.37872399615490243,0.023809523809523808,0.8958368165496763,0
MSME_02429,Mombasa,Food Services,114,1,191147.56,130634.11,782273.09,393804.94,0.0,149263.86,0.6834166577033068,0.5034104350816477,0.008695652173913044,0.7808788096546476,0
MSME_02430,Kakamega,Manufacturing,76,1,143122.45,105254.06,1644948.01,841603.96,13606.29,80321.73,0.7354075100900656,0.5116292084944323,0.012987012987012988,0.561205937950769,0
MSME_02431,Mombasa,Manufacturing,8,2,96111.71,73187.79,1511134.59,1350343.6,42860.85,72736.57,0.7614787888095133,0.8935952597079657,0.1111111111111111,0.75678409234325,0
MSME_02432,Mombasa,Manufacturing,72,1,189866.13,177401.4,4162844.57,1192568.87,9930.3,138539.04,0.9343449811454989,0.28647924837624955,0.0136986301369863,0.7296631070370105,0
MSME_02433,Machakos,Services,50,1,87495.22,70459.05,172567.07,110485.38,0.0,62310.16,0.8052810738566764,0.6402423113383605,0.0196078431372549,0.7121468790308885,1
MSME_02434,Kisumu,Retail,92,2,125716.26,110401.61,112555.76,23702.41,39551.67,83505.66,0.8781738482050914,0.21058184332953436,0.010752688172043012,0.6642338530127049,0
MSME_02435,Nairobi,Food Services,62,1,424755.31,406805.59,672448.49,565972.21,128061.15,303017.25,0.9577387796781642,0.8416575793670391,0.015873015873015872,0.7133908146061444,1
MSME_02436,Machakos,Food Services,84,1,82013.62,92343.18,281440.1,161069.73,14129.42,62634.23,1.1259355953853105,0.5723035121735952,0.011764705882352941,0.7636959117776807,1
MSME_02437,Mombasa,Digital Commerce,62,2,196289.12,200344.56,2081773.51,1639457.47,0.0,162940.81,1.0206553442424917,0.7875288424008996,0.015873015873015872,0.8301019429811343,1
MSME_02438,Thika,Food Services,111,1,11143.94,9170.25,202522.75,165297.7,0.0,10174.91,0.8228173502952909,0.8161892123763262,0.008928571428571428,0.9129622949966532,1
MSME_02439,Machakos,Food Services,7,2,110708.52,111987.36,377168.67,205816.39,0.0,57565.42,1.0115422774843572,0.5456864811001373,0.125,0.519968111143468,1
MSME_02440,Kakamega,Agriculture,75,1,81461.13,91426.42,489522.1,316038.32,29489.53,61601.3,1.1223180636204821,0.6456045077341601,0.013157894736842105,0.7561955475507454,1
MSME_02441,Meru,Manufacturing,84,5,150280.74,131444.45,6068585.44,3999055.27,0.0,125993.61,0.874653500817864,0.6589764040668422,0.011764705882352941,0.8383826937324522,1
MSME_02442,Nairobi,Services,80,15,105215.22,86883.92,9149022.44,4285261.75,121309.97,58078.73,0.8257654570749643,0.46838460717726615,0.012345679012345678,0.5519940746778397,0
MSME_02443,Meru,Construction,4,5,153509.51,98692.84,185408.57,83039.05,0.0,139720.37,0.6429060785479769,0.4478681979576351,0.2,0.9101681051023802,0
MSME_02444,Machakos,Food Services,6,2,91247.76,99533.39,52320.24,13025.15,0.0,55683.53,1.0907916995255607,0.24894574364063238,0.14285714285714285,0.6102387583129897,1
MSME_02445,Thika,Services,58,10,196091.11,144232.63,366305.97,149134.75,0.0,171579.6,0.7355351013357958,0.4071305277101334,0.01694915254237288,0.8749949194794223,0
MSME_02446,Eldoret,Transport,22,3,23989.18,15237.37,697796.3,622856.85,13160.85,19141.04,0.6351502989973398,0.8926042706098174,0.043478260869565216,0.7978697950578112,1
MSME_02447,Thika,Transport,26,1,148956.9,133385.23,693963.84,219215.73,36351.01,111985.2,0.8954558972703026,0.3158888136177044,0.037037037037037035,0.751790942272951,0
MSME_02448,Mombasa,Construction,3,2,52204.33,55610.39,659313.22,468081.22,68741.22,46522.36,1.0652243745992986,0.709951652491281,0.25,0.8911419581104075,1
MSME_02449,Kisumu,Digital Commerce,41,10,428423.1,352870.38,1941725.91,286361.81,0.0,401070.65,0.8236473625083184,0.14747790151396728,0.023809523809523808,0.936153334978121,0
MSME_02450,Meru,Agriculture,60,2,51368.79,52945.15,449834.01,213210.09,0.0,48734.03,1.0306670515881027,0.47397397992655127,0.01639344262295082,0.9486904657387153,1
MSME_02451,Kisumu,Transport,106,1,360490.43,382126.27,942244.35,138253.73,111802.15,291087.54,1.0600148525028736,0.14672795148312487,0.009345794392523364,0.8074742303860039,0
MSME_02452,Kakamega,Transport,14,5,131724.43,111955.49,1581078.03,759929.26,0.0,85964.55,0.8499155402263634,0.48063964266226467,0.06666666666666667,0.652604056786909,0
MSME_02453,Nyeri,Transport,75,10,21401.95,19797.34,949130.52,115833.76,0.0,19125.1,0.9249818366159804,0.12204184305247812,0.013157894736842105,0.893573082215302,0
MSME_02454,Nakuru,Agriculture,82,1,55477.49,49577.56,1641053.58,969265.02,0.0,44074.47,0.8936357135891766,0.5906354558908089,0.012048192771084338,0.7944424947398533,0
MSME_02455,Meru,Manufacturing,118,2,311078.64,347337.26,93947.14,53475.4,0.0,200800.68,1.1165541402838193,0.5692012635907427,0.008403361344537815,0.6454960536793729,1
MSME_02456,Nakuru,Agriculture,12,1,293904.11,293618.47,836836.0,617814.74,0.0,270263.66,0.9990247192367632,0.7382736900973547,0.07692307692307693,0.9195609426457403,1
MSME_02457,Kakamega,Retail,87,5,36339.09,40297.82,961022.14,544542.98,0.0,30395.57,1.1089080957146777,0.5666283748380918,0.011363636363636364,0.836419777716566,1
MSME_02458,Kakamega,Retail,12,1,635937.6,458514.5,597969.48,502772.34,17569.48,447555.4,0.7210043548229342,0.8407979270147249,0.07692307692307693,0.7037714018303025,1
MSME_02459,Thika,Transport,13,2,130018.99,100196.57,356045.3,258661.1,36441.79,91601.08,0.7706243478406667,0.7264816401687084,0.07142857142857142,0.7045153595227933,0
MSME_02460,Mombasa,Transport,25,10,322818.54,206281.83,1268596.12,261489.65,68027.49,306086.16,0.63900044588379,0.2061250541070123,0.038461538461538464,0.9481649097201489,0
MSME_02461,Nyeri,Services,45,2,39662.39,34702.58,845371.65,264075.97,0.0,26501.18,0.8749272313839035,0.3123781802025414,0.021739130434782608,0.6681521675277883,0
MSME_02462,Kisumu,Services,115,3,84461.49,91273.99,684804.4,82850.7,5551.18,45806.53,1.080645266318812,0.12098429714485312,0.008620689655172414,0.5423298555370555,1
MSME_02463,Nairobi,Manufacturing,19,2,201976.02,157493.97,491850.95,201121.4,0.0,149937.44,0.7797618263701485,0.4089063792468445,0.05,0.7423490058423479,0
MSME_02464,Nyeri,Digital Commerce,55,1,97424.85,65328.74,515509.26,261687.45,6652.25,87505.47,0.6705483195681639,0.5076280150078876,0.017857142857142856,0.8981750736585824,0
MSME_02465,Eldoret,Construction,110,3,7181.11,4579.0,291134.13,249431.2,12895.65,5479.43,0.6375563727094127,0.856754044075684,0.009009009009009009,0.7629276076250573,0
MSME_02466,Nyeri,Transport,100,1,110108.08,93165.22,412205.26,213445.63,17051.51,94350.44,0.8461175045691055,0.5178126843585539,0.009900990099009901,0.8568815578152138,0
MSME_02467,Nairobi,Retail,45,2,18681.74,12894.36,236306.58,171280.31,39924.93,9802.11,0.6901749957447355,0.724819364660245,0.021739130434782608,0.5246612648894112,0
MSME_02468,Eldoret,Transport,8,1,45675.05,36099.61,458346.37,144112.9,0.0,36678.33,0.7903400140773994,0.31441851624456796,0.1111111111111111,0.8030101114260099,0
MSME_02469,Mombasa,Manufacturing,93,3,32765.53,34436.21,1129380.38,251317.35,8407.01,17550.44,1.0509568758119947,0.22252655697227808,0.010638297872340425,0.5356209522338801,0
MSME_02470,Nairobi,Retail,119,25,413559.0,335489.84,1950649.56,1460390.86,45493.79,310318.34,0.8112241029113068,0.7486686185351414,0.008333333333333333,0.7503586903955896,1
MSME_02471,Thika,Transport,53,50,566003.25,529455.86,685944.78,204370.47,79435.5,409783.72,0.9354273576567667,0.2979396855535725,0.018518518518518517,0.7239940689491289,0
MSME_02472,Eldoret,Manufacturing,55,2,187505.59,164290.15,663556.56,528899.76,6879.82,173540.55,0.8761833384095994,0.7970668889674016,0.017857142857142856,0.9255170711600056,1
MSME_02473,Nakuru,Digital Commerce,32,1,105866.2,105357.33,866954.31,204497.1,0.0,59243.68,0.9951838718696632,0.23587963259605618,0.030303030303030304,0.5596037299560204,1
MSME_02474,Nairobi,Digital Commerce,51,2,137082.58,94023.67,2373850.49,1854616.35,0.0,69126.79,0.6858857202299503,0.7812689032202262,0.019230769230769232,0.5042674695247965,1
MSME_02475,Eldoret,Manufacturing,44,10,413269.35,457176.15,556822.88,399953.66,41017.87,232178.7,1.1062398984103263,0.7182767736182578,0.022222222222222223,0.5618082690906813,1
